Iteracion	Magnetizacion	Energia
392600	0.849609	-1.660156
392700	0.851562	-1.667969
392800	0.859375	-1.691406
392900	0.859375	-1.687500
393000	0.855469	-1.695312
393100	0.859375	-1.699219
393200	0.869141	-1.718750
393300	0.869141	-1.707031
393400	0.875000	-1.707031
393500	0.876953	-1.703125
393600	0.871094	-1.710938
393700	0.869141	-1.710938
393800	0.867188	-1.687500
393900	0.876953	-1.707031
394000	0.873047	-1.703125
394100	0.886719	-1.746094
394200	0.886719	-1.750000
394300	0.890625	-1.753906
394400	0.894531	-1.769531
394500	0.898438	-1.777344
394600	0.894531	-1.765625
394700	0.900391	-1.773438
394800	0.894531	-1.757812
394900	0.894531	-1.769531
395000	0.894531	-1.769531
395100	0.896484	-1.761719
395200	0.898438	-1.773438
395300	0.894531	-1.742188
395400	0.892578	-1.738281
395500	0.896484	-1.738281
395600	0.890625	-1.726562
395700	0.892578	-1.726562
395800	0.882812	-1.699219
395900	0.875000	-1.683594
396000	0.873047	-1.695312
396100	0.876953	-1.710938
396200	0.884766	-1.714844
396300	0.873047	-1.687500
396400	0.871094	-1.703125
396500	0.863281	-1.703125
396600	0.869141	-1.707031
396700	0.863281	-1.683594
396800	0.861328	-1.679688
396900	0.863281	-1.679688
397000	0.863281	-1.683594
397100	0.865234	-1.679688
397200	0.853516	-1.660156
397300	0.847656	-1.656250
397400	0.861328	-1.656250
397500	0.861328	-1.648438
397600	0.859375	-1.640625
397700	0.855469	-1.632812
397800	0.855469	-1.636719
397900	0.857422	-1.636719
398000	0.855469	-1.644531
398100	0.853516	-1.628906
398200	0.849609	-1.609375
398300	0.835938	-1.601562
398400	0.826172	-1.593750
398500	0.826172	-1.621094
398600	0.820312	-1.597656
398700	0.814453	-1.589844
398800	0.826172	-1.609375
398900	0.830078	-1.601562
399000	0.837891	-1.601562
399100	0.841797	-1.601562
399200	0.849609	-1.621094
399300	0.855469	-1.628906
399400	0.855469	-1.625000
399500	0.849609	-1.625000
399600	0.855469	-1.644531
399700	0.855469	-1.636719
399800	0.853516	-1.632812
399900	0.857422	-1.640625
400000	0.855469	-1.644531
400100	0.867188	-1.652344
400200	0.865234	-1.660156
400300	0.869141	-1.687500
400400	0.878906	-1.683594
400500	0.884766	-1.683594
400600	0.886719	-1.687500
400700	0.890625	-1.699219
400800	0.882812	-1.687500
400900	0.882812	-1.679688
401000	0.882812	-1.687500
401100	0.888672	-1.691406
401200	0.888672	-1.699219
401300	0.892578	-1.703125
401400	0.892578	-1.699219
401500	0.894531	-1.695312
401600	0.886719	-1.679688
401700	0.878906	-1.671875
401800	0.875000	-1.687500
401900	0.876953	-1.695312
402000	0.878906	-1.691406
402100	0.880859	-1.714844
402200	0.884766	-1.742188
402300	0.890625	-1.734375
402400	0.890625	-1.738281
402500	0.890625	-1.722656
402600	0.892578	-1.730469
402700	0.900391	-1.753906
402800	0.900391	-1.750000
402900	0.890625	-1.714844
403000	0.894531	-1.726562
403100	0.894531	-1.722656
403200	0.898438	-1.726562
403300	0.896484	-1.718750
403400	0.904297	-1.746094
403500	0.906250	-1.746094
403600	0.906250	-1.738281
403700	0.914062	-1.746094
403800	0.916016	-1.757812
403900	0.912109	-1.742188
404000	0.914062	-1.765625
404100	0.929688	-1.808594
404200	0.929688	-1.812500
404300	0.929688	-1.816406
404400	0.927734	-1.808594
404500	0.929688	-1.816406
404600	0.935547	-1.828125
404700	0.937500	-1.839844
404800	0.937500	-1.839844
404900	0.925781	-1.804688
405000	0.923828	-1.800781
405100	0.925781	-1.808594
405200	0.929688	-1.804688
405300	0.927734	-1.781250
405400	0.923828	-1.773438
405500	0.921875	-1.753906
405600	0.919922	-1.757812
405700	0.917969	-1.757812
405800	0.917969	-1.757812
405900	0.925781	-1.777344
406000	0.933594	-1.796875
406100	0.937500	-1.808594
406200	0.941406	-1.812500
406300	0.945312	-1.820312
406400	0.941406	-1.820312
406500	0.941406	-1.804688
406600	0.941406	-1.808594
406700	0.955078	-1.839844
406800	0.958984	-1.847656
406900	0.966797	-1.875000
407000	0.964844	-1.871094
407100	0.958984	-1.851562
407200	0.949219	-1.820312
407300	0.945312	-1.804688
407400	0.951172	-1.828125
407500	0.943359	-1.816406
407600	0.945312	-1.820312
407700	0.947266	-1.824219
407800	0.937500	-1.800781
407900	0.935547	-1.796875
408000	0.935547	-1.789062
408100	0.925781	-1.792969
408200	0.931641	-1.796875
408300	0.927734	-1.792969
408400	0.921875	-1.781250
408500	0.917969	-1.773438
408600	0.914062	-1.765625
408700	0.910156	-1.753906
408800	0.902344	-1.742188
408900	0.902344	-1.742188
409000	0.904297	-1.738281
409100	0.914062	-1.769531
409200	0.917969	-1.761719
409300	0.923828	-1.777344
409400	0.927734	-1.800781
409500	0.921875	-1.777344
409600	0.919922	-1.773438
409700	0.921875	-1.781250
409800	0.923828	-1.785156
409900	0.923828	-1.777344
410000	0.925781	-1.777344
410100	0.921875	-1.761719
410200	0.923828	-1.765625
410300	0.914062	-1.753906
410400	0.916016	-1.765625
410500	0.908203	-1.757812
410600	0.906250	-1.750000
410700	0.904297	-1.734375
410800	0.904297	-1.734375
410900	0.902344	-1.734375
411000	0.908203	-1.746094
411100	0.910156	-1.742188
411200	0.914062	-1.753906
411300	0.910156	-1.746094
411400	0.916016	-1.746094
411500	0.916016	-1.746094
411600	0.919922	-1.753906
411700	0.917969	-1.765625
411800	0.919922	-1.769531
411900	0.919922	-1.757812
412000	0.923828	-1.769531
412100	0.921875	-1.753906
412200	0.921875	-1.765625
412300	0.919922	-1.765625
412400	0.916016	-1.750000
412500	0.908203	-1.718750
412600	0.904297	-1.722656
412700	0.906250	-1.722656
412800	0.902344	-1.710938
412900	0.906250	-1.742188
413000	0.910156	-1.746094
413100	0.921875	-1.773438
413200	0.923828	-1.777344
413300	0.916016	-1.761719
413400	0.919922	-1.769531
413500	0.917969	-1.761719
413600	0.919922	-1.769531
413700	0.919922	-1.765625
413800	0.925781	-1.800781
413900	0.923828	-1.792969
414000	0.919922	-1.785156
414100	0.917969	-1.773438
414200	0.923828	-1.777344
414300	0.919922	-1.761719
414400	0.923828	-1.773438
414500	0.927734	-1.777344
414600	0.923828	-1.765625
414700	0.914062	-1.746094
414800	0.914062	-1.746094
414900	0.917969	-1.753906
415000	0.916016	-1.753906
415100	0.917969	-1.769531
415200	0.916016	-1.765625
415300	0.912109	-1.757812
415400	0.917969	-1.757812
415500	0.921875	-1.781250
415600	0.912109	-1.750000
415700	0.912109	-1.777344
415800	0.908203	-1.769531
415900	0.912109	-1.777344
416000	0.914062	-1.777344
416100	0.902344	-1.750000
416200	0.904297	-1.761719
416300	0.906250	-1.757812
416400	0.910156	-1.769531
416500	0.912109	-1.761719
416600	0.916016	-1.777344
416700	0.923828	-1.781250
416800	0.921875	-1.777344
416900	0.923828	-1.777344
417000	0.917969	-1.761719
417100	0.914062	-1.750000
417200	0.910156	-1.761719
417300	0.906250	-1.746094
417400	0.906250	-1.738281
417500	0.916016	-1.765625
417600	0.919922	-1.777344
417700	0.923828	-1.789062
417800	0.933594	-1.816406
417900	0.937500	-1.832031
418000	0.943359	-1.824219
418100	0.943359	-1.832031
418200	0.939453	-1.832031
418300	0.937500	-1.816406
418400	0.935547	-1.804688
418500	0.935547	-1.800781
418600	0.933594	-1.789062
418700	0.937500	-1.789062
418800	0.941406	-1.800781
418900	0.941406	-1.808594
419000	0.939453	-1.808594
419100	0.945312	-1.832031
419200	0.939453	-1.816406
419300	0.933594	-1.796875
419400	0.935547	-1.800781
419500	0.931641	-1.820312
419600	0.925781	-1.812500
419700	0.919922	-1.792969
419800	0.923828	-1.789062
419900	0.929688	-1.796875
420000	0.923828	-1.777344
420100	0.925781	-1.773438
420200	0.919922	-1.757812
420300	0.929688	-1.769531
420400	0.935547	-1.769531
420500	0.933594	-1.773438
420600	0.931641	-1.769531
420700	0.931641	-1.769531
420800	0.921875	-1.750000
420900	0.923828	-1.765625
421000	0.925781	-1.773438
421100	0.923828	-1.761719
421200	0.929688	-1.769531
421300	0.931641	-1.785156
421400	0.943359	-1.820312
421500	0.945312	-1.835938
421600	0.947266	-1.839844
421700	0.947266	-1.832031
421800	0.949219	-1.839844
421900	0.951172	-1.835938
422000	0.957031	-1.859375
422100	0.955078	-1.839844
422200	0.945312	-1.816406
422300	0.937500	-1.789062
422400	0.927734	-1.769531
422500	0.933594	-1.785156
422600	0.929688	-1.785156
422700	0.933594	-1.785156
422800	0.935547	-1.792969
422900	0.933594	-1.789062
423000	0.929688	-1.761719
423100	0.931641	-1.765625
423200	0.935547	-1.765625
423300	0.925781	-1.738281
423400	0.929688	-1.746094
423500	0.929688	-1.746094
423600	0.933594	-1.761719
423700	0.937500	-1.773438
423800	0.929688	-1.746094
423900	0.939453	-1.773438
424000	0.941406	-1.796875
424100	0.941406	-1.796875
424200	0.947266	-1.816406
424300	0.943359	-1.808594
424400	0.943359	-1.808594
424500	0.937500	-1.792969
424600	0.939453	-1.804688
424700	0.929688	-1.765625
424800	0.921875	-1.746094
424900	0.923828	-1.750000
425000	0.925781	-1.765625
425100	0.917969	-1.750000
425200	0.914062	-1.746094
425300	0.906250	-1.726562
425400	0.908203	-1.726562
425500	0.900391	-1.707031
425600	0.900391	-1.699219
425700	0.896484	-1.699219
425800	0.900391	-1.703125
425900	0.886719	-1.691406
426000	0.880859	-1.691406
426100	0.878906	-1.652344
426200	0.876953	-1.644531
426300	0.871094	-1.632812
426400	0.886719	-1.671875
426500	0.886719	-1.667969
426600	0.892578	-1.671875
426700	0.890625	-1.679688
426800	0.894531	-1.714844
426900	0.896484	-1.718750
427000	0.898438	-1.718750
427100	0.898438	-1.726562
427200	0.896484	-1.722656
427300	0.904297	-1.738281
427400	0.904297	-1.726562
427500	0.912109	-1.730469
427600	0.914062	-1.742188
427700	0.923828	-1.750000
427800	0.925781	-1.750000
427900	0.925781	-1.753906
428000	0.925781	-1.746094
428100	0.931641	-1.757812
428200	0.929688	-1.746094
428300	0.941406	-1.789062
428400	0.947266	-1.808594
428500	0.949219	-1.816406
428600	0.947266	-1.804688
428700	0.939453	-1.773438
428800	0.943359	-1.792969
428900	0.951172	-1.820312
429000	0.945312	-1.804688
429100	0.951172	-1.824219
429200	0.953125	-1.832031
429300	0.955078	-1.828125
429400	0.955078	-1.835938
429500	0.953125	-1.832031
429600	0.955078	-1.843750
429700	0.957031	-1.847656
429800	0.953125	-1.835938
429900	0.947266	-1.832031
430000	0.949219	-1.847656
430100	0.945312	-1.843750
430200	0.945312	-1.843750
430300	0.935547	-1.835938
430400	0.927734	-1.820312
430500	0.921875	-1.808594
430600	0.912109	-1.789062
430700	0.910156	-1.785156
430800	0.914062	-1.796875
430900	0.912109	-1.789062
431000	0.919922	-1.812500
431100	0.916016	-1.777344
431200	0.914062	-1.777344
431300	0.914062	-1.769531
431400	0.916016	-1.773438
431500	0.923828	-1.789062
431600	0.917969	-1.777344
431700	0.919922	-1.781250
431800	0.921875	-1.792969
431900	0.921875	-1.792969
432000	0.917969	-1.792969
432100	0.919922	-1.796875
432200	0.912109	-1.757812
432300	0.910156	-1.746094
432400	0.904297	-1.734375
432500	0.906250	-1.738281
432600	0.908203	-1.750000
432700	0.912109	-1.757812
432800	0.886719	-1.707031
432900	0.886719	-1.710938
433000	0.888672	-1.707031
433100	0.894531	-1.710938
433200	0.900391	-1.718750
433300	0.914062	-1.765625
433400	0.923828	-1.792969
433500	0.921875	-1.789062
433600	0.919922	-1.800781
433700	0.916016	-1.781250
433800	0.910156	-1.765625
433900	0.908203	-1.761719
434000	0.906250	-1.753906
434100	0.919922	-1.761719
434200	0.921875	-1.765625
434300	0.919922	-1.769531
434400	0.921875	-1.769531
434500	0.923828	-1.777344
434600	0.921875	-1.773438
434700	0.912109	-1.753906
434800	0.912109	-1.761719
434900	0.916016	-1.761719
435000	0.908203	-1.753906
435100	0.912109	-1.753906
435200	0.914062	-1.761719
435300	0.912109	-1.738281
435400	0.916016	-1.750000
435500	0.910156	-1.734375
435600	0.917969	-1.753906
435700	0.919922	-1.765625
435800	0.931641	-1.792969
435900	0.935547	-1.800781
436000	0.925781	-1.773438
436100	0.925781	-1.781250
436200	0.927734	-1.777344
436300	0.925781	-1.777344
436400	0.916016	-1.757812
436500	0.910156	-1.726562
436600	0.908203	-1.726562
436700	0.908203	-1.710938
436800	0.919922	-1.730469
436900	0.923828	-1.738281
437000	0.919922	-1.726562
437100	0.923828	-1.738281
437200	0.931641	-1.761719
437300	0.921875	-1.742188
437400	0.927734	-1.753906
437500	0.923828	-1.742188
437600	0.923828	-1.734375
437700	0.925781	-1.742188
437800	0.927734	-1.738281
437900	0.921875	-1.710938
438000	0.919922	-1.718750
438100	0.916016	-1.707031
438200	0.919922	-1.707031
438300	0.912109	-1.703125
438400	0.910156	-1.703125
438500	0.917969	-1.726562
438600	0.916016	-1.726562
438700	0.917969	-1.726562
438800	0.917969	-1.730469
438900	0.916016	-1.722656
439000	0.923828	-1.746094
439100	0.923828	-1.746094
439200	0.919922	-1.734375
439300	0.925781	-1.746094
439400	0.923828	-1.746094
439500	0.925781	-1.750000
439600	0.923828	-1.734375
439700	0.921875	-1.738281
439800	0.919922	-1.714844
439900	0.919922	-1.718750
440000	0.917969	-1.710938
440100	0.923828	-1.730469
440200	0.923828	-1.722656
440300	0.921875	-1.726562
440400	0.914062	-1.703125
440500	0.904297	-1.671875
440600	0.906250	-1.683594
440700	0.910156	-1.691406
440800	0.916016	-1.707031
440900	0.925781	-1.730469
441000	0.921875	-1.734375
441100	0.923828	-1.757812
441200	0.925781	-1.761719
441300	0.916016	-1.722656
441400	0.916016	-1.718750
441500	0.914062	-1.718750
441600	0.914062	-1.718750
441700	0.912109	-1.710938
441800	0.912109	-1.710938
441900	0.917969	-1.734375
442000	0.921875	-1.746094
442100	0.919922	-1.738281
442200	0.914062	-1.734375
442300	0.912109	-1.722656
442400	0.914062	-1.730469
442500	0.914062	-1.730469
442600	0.908203	-1.707031
442700	0.904297	-1.710938
442800	0.916016	-1.738281
442900	0.914062	-1.730469
443000	0.910156	-1.730469
443100	0.898438	-1.703125
443200	0.912109	-1.738281
443300	0.908203	-1.730469
443400	0.910156	-1.734375
443500	0.910156	-1.726562
443600	0.902344	-1.722656
443700	0.900391	-1.722656
443800	0.896484	-1.714844
443900	0.900391	-1.726562
444000	0.900391	-1.722656
444100	0.902344	-1.730469
444200	0.902344	-1.730469
444300	0.906250	-1.746094
444400	0.906250	-1.738281
444500	0.900391	-1.722656
444600	0.902344	-1.718750
444700	0.898438	-1.707031
444800	0.904297	-1.710938
444900	0.902344	-1.710938
445000	0.900391	-1.707031
445100	0.898438	-1.710938
445200	0.900391	-1.714844
445300	0.892578	-1.695312
445400	0.898438	-1.695312
445500	0.900391	-1.687500
445600	0.902344	-1.695312
445700	0.904297	-1.699219
445800	0.910156	-1.718750
445900	0.906250	-1.707031
446000	0.906250	-1.718750
446100	0.916016	-1.730469
446200	0.917969	-1.750000
446300	0.923828	-1.761719
446400	0.923828	-1.777344
446500	0.923828	-1.773438
446600	0.929688	-1.781250
446700	0.929688	-1.777344
446800	0.931641	-1.781250
446900	0.931641	-1.781250
447000	0.931641	-1.789062
447100	0.935547	-1.800781
447200	0.941406	-1.812500
447300	0.949219	-1.839844
447400	0.947266	-1.835938
447500	0.945312	-1.824219
447600	0.941406	-1.800781
447700	0.947266	-1.824219
447800	0.949219	-1.835938
447900	0.949219	-1.835938
448000	0.947266	-1.824219
448100	0.945312	-1.816406
448200	0.941406	-1.808594
448300	0.941406	-1.808594
448400	0.939453	-1.804688
448500	0.929688	-1.777344
448600	0.929688	-1.789062
448700	0.929688	-1.792969
448800	0.917969	-1.773438
448900	0.917969	-1.765625
449000	0.916016	-1.761719
449100	0.923828	-1.781250
449200	0.921875	-1.777344
449300	0.923828	-1.777344
449400	0.927734	-1.781250
449500	0.919922	-1.765625
449600	0.921875	-1.777344
449700	0.921875	-1.773438
449800	0.912109	-1.765625
449900	0.906250	-1.757812
450000	0.908203	-1.765625
450100	0.906250	-1.753906
450200	0.908203	-1.753906
450300	0.904297	-1.742188
450400	0.910156	-1.753906
450500	0.906250	-1.746094
450600	0.906250	-1.742188
450700	0.912109	-1.753906
450800	0.912109	-1.753906
450900	0.916016	-1.769531
451000	0.919922	-1.773438
451100	0.917969	-1.757812
451200	0.929688	-1.785156
451300	0.933594	-1.800781
451400	0.933594	-1.800781
451500	0.933594	-1.796875
451600	0.933594	-1.796875
451700	0.931641	-1.796875
451800	0.927734	-1.781250
451900	0.929688	-1.789062
452000	0.931641	-1.792969
452100	0.939453	-1.820312
452200	0.947266	-1.843750
452300	0.947266	-1.832031
452400	0.951172	-1.839844
452500	0.945312	-1.828125
452600	0.943359	-1.843750
452700	0.947266	-1.847656
452800	0.949219	-1.835938
452900	0.947266	-1.828125
453000	0.949219	-1.835938
453100	0.947266	-1.828125
453200	0.939453	-1.808594
453300	0.941406	-1.808594
453400	0.939453	-1.808594
453500	0.949219	-1.832031
453600	0.949219	-1.832031
453700	0.945312	-1.824219
453800	0.933594	-1.800781
453900	0.927734	-1.785156
454000	0.925781	-1.785156
454100	0.927734	-1.781250
454200	0.923828	-1.765625
454300	0.925781	-1.769531
454400	0.919922	-1.757812
454500	0.914062	-1.738281
454600	0.910156	-1.726562
454700	0.900391	-1.703125
454800	0.892578	-1.691406
454900	0.898438	-1.718750
455000	0.896484	-1.722656
455100	0.898438	-1.730469
455200	0.900391	-1.730469
455300	0.906250	-1.738281
455400	0.919922	-1.761719
455500	0.921875	-1.765625
455600	0.917969	-1.753906
455700	0.929688	-1.769531
455800	0.933594	-1.773438
455900	0.935547	-1.789062
456000	0.933594	-1.789062
456100	0.939453	-1.804688
456200	0.949219	-1.832031
456300	0.951172	-1.839844
456400	0.949219	-1.828125
456500	0.947266	-1.820312
456600	0.941406	-1.804688
456700	0.939453	-1.792969
456800	0.939453	-1.800781
456900	0.939453	-1.789062
457000	0.933594	-1.777344
457100	0.931641	-1.765625
457200	0.927734	-1.753906
457300	0.921875	-1.746094
457400	0.925781	-1.769531
457500	0.923828	-1.769531
457600	0.921875	-1.757812
457700	0.916016	-1.750000
457800	0.919922	-1.761719
457900	0.921875	-1.761719
458000	0.914062	-1.734375
458100	0.919922	-1.738281
458200	0.916016	-1.718750
458300	0.902344	-1.683594
458400	0.908203	-1.695312
458500	0.910156	-1.707031
458600	0.917969	-1.730469
458700	0.923828	-1.738281
458800	0.925781	-1.750000
458900	0.919922	-1.746094
459000	0.917969	-1.753906
459100	0.916016	-1.742188
459200	0.916016	-1.746094
459300	0.917969	-1.757812
459400	0.919922	-1.757812
459500	0.916016	-1.738281
459600	0.927734	-1.757812
459700	0.931641	-1.765625
459800	0.931641	-1.765625
459900	0.933594	-1.781250
460000	0.929688	-1.773438
460100	0.927734	-1.761719
460200	0.919922	-1.742188
460300	0.912109	-1.734375
460400	0.912109	-1.726562
460500	0.904297	-1.707031
460600	0.902344	-1.687500
460700	0.908203	-1.703125
460800	0.910156	-1.714844
460900	0.921875	-1.746094
461000	0.917969	-1.734375
461100	0.910156	-1.722656
461200	0.916016	-1.742188
461300	0.919922	-1.746094
461400	0.923828	-1.753906
461500	0.923828	-1.753906
461600	0.931641	-1.777344
461700	0.937500	-1.808594
461800	0.945312	-1.824219
461900	0.943359	-1.828125
462000	0.945312	-1.824219
462100	0.945312	-1.828125
462200	0.941406	-1.828125
462300	0.947266	-1.851562
462400	0.937500	-1.828125
462500	0.941406	-1.820312
462600	0.943359	-1.816406
462700	0.941406	-1.812500
462800	0.939453	-1.812500
462900	0.939453	-1.808594
463000	0.935547	-1.796875
463100	0.929688	-1.792969
463200	0.923828	-1.773438
463300	0.925781	-1.769531
463400	0.919922	-1.769531
463500	0.912109	-1.757812
463600	0.906250	-1.757812
463700	0.910156	-1.769531
463800	0.908203	-1.769531
463900	0.910156	-1.769531
464000	0.916016	-1.761719
464100	0.917969	-1.769531
464200	0.914062	-1.757812
464300	0.912109	-1.746094
464400	0.912109	-1.750000
464500	0.917969	-1.761719
464600	0.923828	-1.777344
464700	0.927734	-1.789062
464800	0.927734	-1.785156
464900	0.927734	-1.792969
465000	0.929688	-1.792969
465100	0.929688	-1.789062
465200	0.927734	-1.800781
465300	0.935547	-1.832031
465400	0.933594	-1.828125
465500	0.939453	-1.847656
465600	0.939453	-1.843750
465700	0.935547	-1.835938
465800	0.937500	-1.832031
465900	0.941406	-1.824219
466000	0.939453	-1.804688
466100	0.935547	-1.789062
466200	0.937500	-1.792969
466300	0.933594	-1.785156
466400	0.931641	-1.765625
466500	0.939453	-1.792969
466600	0.941406	-1.796875
466700	0.945312	-1.816406
466800	0.945312	-1.812500
466900	0.949219	-1.824219
467000	0.941406	-1.808594
467100	0.939453	-1.816406
467200	0.933594	-1.800781
467300	0.933594	-1.804688
467400	0.933594	-1.804688
467500	0.929688	-1.796875
467600	0.935547	-1.804688
467700	0.923828	-1.777344
467800	0.925781	-1.785156
467900	0.931641	-1.796875
468000	0.925781	-1.769531
468100	0.919922	-1.761719
468200	0.916016	-1.742188
468300	0.916016	-1.742188
468400	0.914062	-1.742188
468500	0.916016	-1.746094
468600	0.917969	-1.753906
468700	0.917969	-1.742188
468800	0.923828	-1.765625
468900	0.917969	-1.750000
469000	0.921875	-1.757812
469100	0.927734	-1.777344
469200	0.929688	-1.785156
469300	0.929688	-1.781250
469400	0.925781	-1.773438
469500	0.925781	-1.765625
469600	0.925781	-1.765625
469700	0.910156	-1.742188
469800	0.898438	-1.718750
469900	0.898438	-1.734375
470000	0.906250	-1.746094
470100	0.912109	-1.757812
470200	0.904297	-1.730469
470300	0.912109	-1.750000
470400	0.912109	-1.726562
470500	0.906250	-1.707031
470600	0.904297	-1.703125
470700	0.894531	-1.687500
470800	0.892578	-1.679688
470900	0.896484	-1.687500
471000	0.896484	-1.675781
471100	0.902344	-1.691406
471200	0.904297	-1.687500
471300	0.898438	-1.687500
471400	0.898438	-1.691406
471500	0.900391	-1.699219
471600	0.904297	-1.730469
471700	0.894531	-1.691406
471800	0.898438	-1.699219
471900	0.892578	-1.699219
472000	0.890625	-1.683594
472100	0.884766	-1.660156
472200	0.886719	-1.679688
472300	0.892578	-1.699219
472400	0.890625	-1.707031
472500	0.888672	-1.710938
472600	0.896484	-1.722656
472700	0.902344	-1.746094
472800	0.900391	-1.746094
472900	0.896484	-1.738281
473000	0.902344	-1.753906
473100	0.890625	-1.746094
473200	0.894531	-1.738281
473300	0.900391	-1.734375
473400	0.904297	-1.746094
473500	0.910156	-1.757812
473600	0.908203	-1.757812
473700	0.914062	-1.777344
473800	0.912109	-1.761719
473900	0.914062	-1.753906
474000	0.906250	-1.718750
474100	0.904297	-1.726562
474200	0.900391	-1.707031
474300	0.892578	-1.695312
474400	0.890625	-1.691406
474500	0.892578	-1.703125
474600	0.896484	-1.699219
474700	0.886719	-1.683594
474800	0.888672	-1.699219
474900	0.900391	-1.722656
475000	0.900391	-1.718750
475100	0.896484	-1.710938
475200	0.900391	-1.710938
475300	0.904297	-1.707031
475400	0.910156	-1.714844
475500	0.912109	-1.726562
475600	0.904297	-1.695312
475700	0.902344	-1.695312
475800	0.896484	-1.679688
475900	0.904297	-1.695312
476000	0.914062	-1.722656
476100	0.910156	-1.703125
476200	0.908203	-1.714844
476300	0.917969	-1.734375
476400	0.917969	-1.746094
476500	0.925781	-1.753906
476600	0.927734	-1.773438
476700	0.914062	-1.742188
476800	0.917969	-1.769531
476900	0.916016	-1.753906
477000	0.914062	-1.746094
477100	0.917969	-1.765625
477200	0.921875	-1.777344
477300	0.919922	-1.761719
477400	0.921875	-1.785156
477500	0.917969	-1.769531
477600	0.919922	-1.769531
477700	0.921875	-1.761719
477800	0.912109	-1.738281
477900	0.910156	-1.738281
478000	0.910156	-1.742188
478100	0.914062	-1.753906
478200	0.906250	-1.738281
478300	0.904297	-1.726562
478400	0.908203	-1.722656
478500	0.904297	-1.714844
478600	0.898438	-1.710938
478700	0.912109	-1.738281
478800	0.908203	-1.726562
478900	0.908203	-1.722656
479000	0.908203	-1.730469
479100	0.917969	-1.761719
479200	0.914062	-1.746094
479300	0.910156	-1.753906
479400	0.910156	-1.753906
479500	0.917969	-1.777344
479600	0.927734	-1.796875
479700	0.929688	-1.796875
479800	0.921875	-1.777344
479900	0.923828	-1.777344
480000	0.921875	-1.781250
480100	0.917969	-1.792969
480200	0.931641	-1.828125
480300	0.927734	-1.808594
480400	0.929688	-1.828125
480500	0.929688	-1.843750
480600	0.927734	-1.835938
480700	0.919922	-1.816406
480800	0.923828	-1.820312
480900	0.917969	-1.796875
481000	0.902344	-1.765625
481100	0.902344	-1.769531
481200	0.902344	-1.785156
481300	0.910156	-1.800781
481400	0.910156	-1.800781
481500	0.914062	-1.804688
481600	0.910156	-1.796875
481700	0.912109	-1.804688
481800	0.919922	-1.816406
481900	0.917969	-1.808594
482000	0.908203	-1.781250
482100	0.912109	-1.789062
482200	0.912109	-1.789062
482300	0.914062	-1.785156
482400	0.914062	-1.781250
482500	0.923828	-1.789062
482600	0.921875	-1.785156
482700	0.921875	-1.789062
482800	0.921875	-1.785156
482900	0.917969	-1.773438
483000	0.917969	-1.773438
483100	0.912109	-1.773438
483200	0.914062	-1.769531
483300	0.904297	-1.746094
483400	0.892578	-1.738281
483500	0.892578	-1.742188
483600	0.892578	-1.738281
483700	0.892578	-1.742188
483800	0.902344	-1.765625
483900	0.906250	-1.777344
484000	0.908203	-1.769531
484100	0.906250	-1.769531
484200	0.904297	-1.742188
484300	0.904297	-1.750000
484400	0.908203	-1.750000
484500	0.904297	-1.734375
484600	0.906250	-1.730469
484700	0.906250	-1.730469
484800	0.902344	-1.722656
484900	0.910156	-1.761719
485000	0.908203	-1.761719
485100	0.902344	-1.738281
485200	0.902344	-1.738281
485300	0.902344	-1.722656
485400	0.894531	-1.699219
485500	0.894531	-1.699219
485600	0.890625	-1.675781
485700	0.890625	-1.664062
485800	0.896484	-1.679688
485900	0.894531	-1.675781
486000	0.882812	-1.644531
486100	0.888672	-1.671875
486200	0.884766	-1.667969
486300	0.890625	-1.675781
486400	0.890625	-1.671875
486500	0.880859	-1.652344
486600	0.886719	-1.671875
486700	0.896484	-1.691406
486800	0.908203	-1.718750
486900	0.902344	-1.707031
487000	0.904297	-1.710938
487100	0.904297	-1.714844
487200	0.906250	-1.722656
487300	0.904297	-1.730469
487400	0.904297	-1.722656
487500	0.898438	-1.703125
487600	0.888672	-1.687500
487700	0.886719	-1.687500
487800	0.882812	-1.679688
487900	0.894531	-1.691406
488000	0.904297	-1.726562
488100	0.902344	-1.738281
488200	0.912109	-1.765625
488300	0.898438	-1.730469
488400	0.904297	-1.753906
488500	0.906250	-1.765625
488600	0.910156	-1.769531
488700	0.908203	-1.765625
488800	0.908203	-1.757812
488900	0.906250	-1.757812
489000	0.906250	-1.753906
489100	0.914062	-1.761719
489200	0.916016	-1.765625
489300	0.902344	-1.742188
489400	0.898438	-1.738281
489500	0.904297	-1.718750
489600	0.892578	-1.707031
489700	0.890625	-1.710938
489800	0.880859	-1.687500
489900	0.880859	-1.683594
490000	0.875000	-1.667969
490100	0.880859	-1.683594
490200	0.884766	-1.703125
490300	0.892578	-1.722656
490400	0.894531	-1.722656
490500	0.896484	-1.726562
490600	0.888672	-1.707031
490700	0.888672	-1.703125
490800	0.882812	-1.691406
490900	0.894531	-1.691406
491000	0.894531	-1.695312
491100	0.902344	-1.718750
491200	0.908203	-1.734375
491300	0.916016	-1.746094
491400	0.912109	-1.730469
491500	0.914062	-1.746094
491600	0.919922	-1.746094
491700	0.927734	-1.765625
491800	0.929688	-1.769531
491900	0.929688	-1.777344
492000	0.923828	-1.765625
492100	0.919922	-1.746094
492200	0.925781	-1.750000
492300	0.921875	-1.734375
